,Unnamed: 0,text,label
3189,1059,"what's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .",1
2118,5164,"an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance .",0
1391,476,the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience . it has fun being grown up .,1
2605,1532,"oscar wilde's masterpiece , the importance of being earnest , may be the best play of the 19th century . it's so good that its relentless , polished wit can withstand not only inept school productions , but even oliver parker's movie adaptation .",1
3475,175,engagingly captures the maddening and magnetic ebb and flow of friendship .,1
4201,6723,"the acting by the over-25s lacks spark , with csokas particularly unconnected .",0
809,2918,"what makes barbershop so likable , with all its flaws , is that it has none of the pushiness and decibel volume of most contemporary comedies .",1
2113,1895,"a highly spirited , imaginative kid's movie that broaches neo-augustinian theology : is god stuck in heaven because he's afraid of his best-known creation ?",1
3069,3810,the first bond movie in ages that isn't fake fun .,1
2377,1178,". . . a story we haven't seen on the big screen before , and it's a story that we as americans , and human beings , should know .",1
1884,1845,"simultaneously heart-breaking and very funny , the last kiss is really all about performances .",1
3070,1212,you don't have to know about music to appreciate the film's easygoing blend of comedy and romance .,1
2012,3027,"'barbershop "" is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .",1
1148,1128,the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in hollywood's hastier productions .,1
4088,1997,"yakusho , as always , is wonderful as the long-faced sad sack . . . and his chemistry with shimizu is very believable .",1
3677,2237,a raunchy and frequently hilarious follow-up to the gifted korean american stand-up's i'm the one that i want .,1
4325,378,"the stunning , dreamlike visuals will impress even those viewers who have little patience for euro-film pretension .",1
884,3599,it treats ana's journey with honesty that is tragically rare in the depiction of young women in film .,1
4669,1888,the film has several strong performances .,1
531,646,a very funny look at how another culture handles the process of courting and marriage .,1
3896,2257,it's good to see michael caine whipping out the dirty words and punching people in the stomach again .,1
3722,1764,"affectionately reminds us that , in any language , the huge stuff in life can usually be traced back to the little things .",1
3878,3378,a charming but slight comedy .,1
2683,2864,"american and european cinema has amassed a vast holocaust literature , but it is impossible to think of any film more challenging or depressing than the grey zone .",1
478,2719,"daily struggles and simple pleasures usurp the preaching message so that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails .",1
3215,1541,if this story must be told and retold -- and indeed it must -- then the grey zone is to be lauded for finding a new and ingenious angle .,1
2631,2972,"while the now 72-year-old robert evans been slowed down by a stroke , he has at least one more story to tell : his own .",1
1111,186,"britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .",1
4357,6031,it's a grab bag of genres that don't add up to a whole lot of sense .,0
1934,1149,what better message than 'love thyself' could young women of any size receive ?,1
891,54,"behind the snow games and lovable siberian huskies ( plus one sheep dog ) , the picture hosts a parka-wrapped dose of heart .",1
4182,2272,"there is no substitute for on-screen chemistry , and when friel pulls the strings that make williams sink into melancholia , the reaction in williams is as visceral as a gut punch .",1
3734,740,"it's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .",1
1180,598,a pleasant enough comedy that should have found a summer place .,1
3931,3156,exciting documentary .,1
399,4031,japanese director shohei imamura's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime .,1
4187,1390,the primitive force of this film seems to bubble up from the vast collective memory of the combatants . it's like watching a nightmare made flesh .,1
1022,548,"possession is elizabeth barrett browning meets nancy drew , and it's directed by . . . neil labute . hmm .",1
3973,1904,stage director sam mendes showcases tom hanks as a depression era hit-man in this dark tale of revenge .,1
1698,1026,it's a glorious groove that leaves you wanting more .,1
1325,711,"an intelligent , moving and invigorating film .",1
2780,1589,steven spielberg brings us another masterpiece,1
4078,4140,"filmmakers david weissman and bill weber benefit enormously from the cockettes' camera craziness -- not only did they film performances , but they did the same at home .",1
2630,900,"finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original .",1
592,1587,"winds up being both revelatory and narcissistic , achieving some honest insight into relationships that most high-concept films candy-coat with pat storylines , precious circumstances and beautiful stars .",1
605,6146,just not campy enough,0
1131,1891,"the funny thing is , i didn't mind all this contrived nonsense a bit .",1
1024,2243,a gift to anyone who loves both dance and cinema,1
815,4065,"holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks .",1
