,Unnamed: 0,idx,text,label
2913,30596,30596,"deep intelligence and a warm , enveloping affection ",1
13750,42005,42005,cringe ,0
28753,7419,7419,impeccable study ,1
7318,31462,31462,visually masterful work ,1
22389,8790,8790,true to its animatronic roots : ,1
1611,9947,9947,"in that it is does not rely on dumb gags , anatomical humor , or character cliches ",1
1466,32993,32993,worthy addition ,1
36260,64067,64067,live the mood ,1
37281,10740,10740,'s an entertaining and informative documentary . ,1
11820,62787,62787,speaks volumes ,1
13062,1947,1947,cutting hollywood satire ,1
17993,22112,22112,is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love . ,1
30098,19218,19218,* corpus and its amiable jerking and reshaping of physical time and space ,1
14637,27425,27425,a genuine mind-bender . ,1
9075,23061,23061,the right conditions ,1
32386,43080,43080,the film shatters you in waves . ,1
19257,49193,49193,get more re-creations of all those famous moments ,1
20586,1082,1082,keep the movie slaloming through its hackneyed elements with enjoyable ease ,1
28953,16716,16716,"the nerve-raked acting , the crackle of lines , the impressive stagings of hardware , make for some robust and scary entertainment . ",1
38421,21638,21638,"has a tremendous , offbeat sense of style and humor that suggests he was influenced by some of the filmmakers who have directed him , especially the coen brothers and steven soderbergh ",1
35306,47793,47793,"a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing ",1
16439,11862,11862,a live-wire film that never loses its ability to shock and amaze . ,1
5861,16453,16453,surprisingly romantic ,1
3677,64832,64832,"nicely wound clock not just ticking , but humming ",1
21355,43262,43262,visceral excitement ,1
9990,32646,32646,remind us ,1
1698,7948,7948,good performances and ,1
30653,62228,62228,foster breathes life into a roll that could have otherwise been bland and run of the mill . ,1
22416,52040,52040,makes you feel genuinely good ,1
28617,38145,38145,certainly the big finish was n't something galinsky and hawley could have planned for ... but part of being a good documentarian is being there when the rope snaps . ,1
32250,67052,67052,cool visual backmasking ,1
7495,56160,56160,russian ark is a new treasure of the hermitage . ,1
1694,52405,52405,"unlike most animaton from japan , the characters move with grace and panache ",1
26245,24987,24987,"tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet ",1
25360,12149,12149,this seductive tease of a thriller ,1
25495,13793,13793,"it 's common knowledge that park and his founding partner , yong kang , lost kozmo in the end ",1
20976,42774,42774,an engrossing portrait of uncompromising artists trying to create something original ,1
16140,56129,56129,blushing to gushing -- imamura squirts the screen in ` warm water under a red bridge ' ,1
10144,33128,33128,"whose boozy , languid air is balanced by a rich visual clarity and deeply ",1
13399,63871,63871,"... a delightfully unpredictable , hilarious comedy with wonderful performances that tug at your heart in ways that utterly transcend gender labels . ",1
21119,40991,40991,"is richly detailed , deftly executed and utterly absorbing . ",1
28191,21164,21164,comedy to start a reaction ,1
5389,49045,49045,the touch is generally light enough and ,1
26031,37178,37178,interesting character ,1
9315,1342,1342,kids will love its fantasy and adventure ,1
13819,47025,47025,in entertaining ,1
3407,57133,57133,of the best films ,1
16673,14109,14109,make this surprisingly decent flick worth a summertime look-see ,1
12667,8382,8382,fuel our best achievements and other times ,1
1919,29113,29113,entertaining and moving ,1
9212,46522,46522,begins as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters . ,1
22810,63977,63977,a positive impression ,1
29191,27640,27640,authentic feel ,1
12908,3678,3678,a better script ,1
6668,3808,3808,some laughs and a smile ,1
23082,6513,6513,the bizarre is credible ,1
3631,287,287,the rock 's fighting skills are more in line with steven seagal ,1
26341,41855,41855,devito 's misanthropic vision ,1
424,2885,2885,that old adage about women being unknowable gets an exhilarating new interpretation in morvern callar . ,1
20701,14322,14322,shockers since the evil dead ,1
16134,22910,22910,"especially williams , an american actress who becomes fully english ",1
30169,51583,51583,"that memorable , but as downtown ",1
10330,10181,10181,argentinian thriller ,1
27763,12734,12734,kids should have a stirring time at this beautifully drawn movie . ,1
36200,16416,16416,has its moments -- and almost as many subplots ,1
32909,52655,52655,inspire even the most retiring heart to venture forth ,1
27130,15480,15480,of you-are-there immediacy ,1
9670,51103,51103,love is the great equalizer that can calm us of our daily ills and bring out joys in our lives that we never knew ,1
27350,6811,6811,tried hard ,1
19905,38702,38702,"projects onto the screen -- loud , violent and mindless ",0
3229,3624,3624,"rousing , g-rated family film ",1
29588,17369,17369,food ,1
16617,51205,51205,"there is a certain sense of experimentation and improvisation to this film that may not always work , but it is nevertheless compelling . ",1
32560,51960,51960,"it has a caffeinated , sloppy brilliance , sparkling with ideas you wish had been developed with more care , but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame . ",1
18210,49804,49804,wry comic mayhem ,1
4448,13102,13102,mr. deeds '' is suitable summer entertainment that offers escapism without requiring a great deal of thought . ,1
17496,25909,25909,the rare sequel ,1
33951,52105,52105,"even when he 's not at his most critically insightful , godard can still be smarter than any 50 other filmmakers still at work . ",1
36421,45703,45703,"a sour taste in one 's mouth , and little else ",0
27887,50495,50495,"funny , sexy , ",1
11440,59428,59428,"perception , conviction ",1
22114,32238,32238,damning and damned compelling . ,1
26448,63570,63570,"romance , tragedy and even silent-movie comedy ",1
825,50913,50913,create the kind of art shots that fill gallery shows ,1
26625,26782,26782,"aims to be funny , uplifting and moving , sometimes all at once ",1
11513,26563,26563,"balance pointed , often incisive satire and unabashed sweetness ",1
28715,4589,4589,a genre gem ,1
33789,45626,45626,delivers on the promise of excitement ,1
6344,45092,45092,"a square , sentimental drama that satisfies , as comfort food often can ",1
4737,11359,11359,entirely persuasive ,1
4164,12355,12355,one adapted - from-television movie that actually looks as if it belongs on the big screen ,1
11463,812,812,a beautiful food entrée ,1
11926,21376,21376,"as both a revealing look at the collaborative process and a timely , tongue-in-cheek profile of the corporate circus that is the recording industry in the current climate of mergers and downsizing ",1
16314,36058,36058,a masterfully made one ,1
32151,18308,18308,"zhuangzhuang creates delicate balance of style , text , and subtext that 's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does ",1
2509,47454,47454,", heartfelt ",1
1588,38489,38489,a knockout ,1
18330,22072,22072,freeman and judd make it work ,1
23749,64992,64992,would n't turn down a big bowl of that ,1
264,62972,62972,"for decades we 've marveled at disney 's rendering of water , snow , flames and shadows in a hand-drawn animated world . ",1
37244,10975,10975,he needs to pull his head out of his butt ,0
28410,61365,61365,a well paced and satisfying little drama that deserved better than a ` direct-to-video ' release . ,1
8245,12171,12171,suitable summer entertainment ,1
33129,37562,37562,in as much humor as pathos ,1
36550,32152,32152,"go rent `` shakes the clown '' , a much funnier film with a similar theme and an equally great robin williams performance ",1
18577,63808,63808,that keeps you guessing at almost every turn ,1
2548,15918,15918,crucial to the genre and another first-rate performance ,1
38159,4018,4018,"no solace here , no entertainment value ",0
34474,55132,55132,make a big splash ,1
11140,32053,32053,the powder blues and sun-splashed whites of tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs . ,1
4614,17864,17864,so heartwarmingly ,1
23017,8316,8316,built for controversy ,1
3169,41826,41826,big screen magic ,1
14772,39119,39119,drop dead gorgeous ,1
15675,34936,34936,sandler ,1
37007,47768,47768,the movie landscape ,1
5293,3150,3150,likely to find compelling ,1
18575,10283,10283,on cotton candy ,1
36286,60632,60632,substandard ,0
32690,19209,19209,watchable ,1
24872,25871,25871,thirst ,1
37663,1758,1758,cannibal lust above the ordinary ,1
37982,14354,14354,at times uncommonly moving ,1
15825,19810,19810,and yet completely familiar ,1
15196,12069,12069,love and bloodletting ,1
25918,7175,7175,are moments of hilarity to be had ,1
31848,44146,44146,paul grabowsky 's excellent music ,1
27205,25525,25525,'s never dull ,1
25156,19795,19795,"unparalleled proportions , writer-director parker ",1
12741,14401,14401,"my big fat greek wedding is not only the best date movie of the year , it 's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss . ",1
23168,47518,47518,an alluring backdrop ,1
12841,11519,11519,"holm does his sly , intricate magic , and iben hjelje is entirely appealing as pumpkin . ",1
12407,66191,66191,rated eee for excitement ,1
6646,35971,35971,"cinematic intoxication , a wildly inventive mixture of comedy and melodrama , ",1
7526,33640,33640,it 's a fantastic movie ,1
8067,21271,21271,as funny for grown-ups as for rugrats ,1
14780,39659,39659,"a film -- rowdy , brawny and lyrical in the best irish sense ",1
7326,17749,17749,"as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , but ",1
24736,58856,58856,"the story line may be 127 years old , but el crimen del padre amaro ... could n't be more timely in its despairing vision of corruption within the catholic establishment ",1
12214,47276,47276,able to forgive its mean-spirited second half ,1
29721,52989,52989,emotionally manipulative and sadly imitative of innumerable ,0
